 0.41577879E+00  0.49683082E+00  0.38764000E+00  0.10919082E+00
 0.41719300E+00  0.49675578E+00  0.38975000E+00  0.10700577E+00
 0.41860721E+00  0.49653073E+00  0.39184000E+00  0.10469073E+00
 0.42002143E+00  0.49615568E+00  0.39391000E+00  0.10224568E+00
 0.42143564E+00  0.49563063E+00  0.39596000E+00  0.99670633E-01
 0.42284986E+00  0.49495559E+00  0.39799000E+00  0.96965586E-01
 0.42426407E+00  0.49413054E+00  0.40000000E+00  0.94130539E-01
 0.42567828E+00  0.49315549E+00  0.40199000E+00  0.91165493E-01
 0.42709250E+00  0.49203045E+00  0.40396000E+00  0.88070446E-01
 0.42850671E+00  0.49075540E+00  0.40591000E+00  0.84845399E-01
 0.42992092E+00  0.48933035E+00  0.40784000E+00  0.81490352E-01
 0.43133514E+00  0.48775531E+00  0.40975000E+00  0.78005305E-01
 0.43274935E+00  0.48603026E+00  0.41164000E+00  0.74390258E-01
 0.43416356E+00  0.48415521E+00  0.41351000E+00  0.70645211E-01
 0.43557778E+00  0.48213017E+00  0.41536000E+00  0.66770164E-01
 0.43699199E+00  0.47995512E+00  0.41719000E+00  0.62765117E-01
 0.43840620E+00  0.47763007E+00  0.41900000E+00  0.58630071E-01
 0.43982042E+00  0.47515502E+00  0.42079000E+00  0.54365024E-01
 0.44123463E+00  0.47252998E+00  0.42256000E+00  0.49969977E-01
 0.44264885E+00  0.46975493E+00  0.42431000E+00  0.45444930E-01
 0.44406306E+00  0.46682988E+00  0.42604000E+00  0.40789883E-01
 0.44547727E+00  0.46375484E+00  0.42775000E+00  0.36004836E-01
 0.44689149E+00  0.46052979E+00  0.42944000E+00  0.31089789E-01
 0.44830570E+00  0.45715474E+00  0.43111000E+00  0.26044742E-01
 0.44971991E+00  0.45362970E+00  0.43276000E+00  0.20869695E-01
 0.45113413E+00  0.44995465E+00  0.43439000E+00  0.15564648E-01
 0.45254834E+00  0.44612960E+00  0.43600000E+00  0.10129601E-01
 0.45396255E+00  0.44215456E+00  0.43759000E+00  0.45645543E-02
 0.45537677E+00  0.43802951E+00  0.43916000E+00  0.11304927E-02
 0.45679098E+00  0.43375446E+00  0.44071000E+00  0.69555397E-02
 0.45820519E+00  0.42932941E+00  0.44224000E+00  0.12910587E-01
 0.45961941E+00  0.42475437E+00  0.44375000E+00  0.18995634E-01
 0.46103362E+00  0.42002932E+00  0.44524000E+00  0.25210681E-01
 0.46244783E+00  0.41515427E+00  0.44671000E+00  0.31555728E-01
 0.46386205E+00  0.41012923E+00  0.44816000E+00  0.38030775E-01
 0.46527626E+00  0.40495418E+00  0.44959000E+00  0.44635822E-01
 0.46669048E+00  0.39962913E+00  0.45100000E+00  0.51370869E-01
 0.46810469E+00  0.39415409E+00  0.45239000E+00  0.58235916E-01
 0.46951890E+00  0.38852904E+00  0.45376000E+00  0.65230963E-01
 0.47093312E+00  0.38275399E+00  0.45511000E+00  0.72356010E-01
 0.47234733E+00  0.37682894E+00  0.45644000E+00  0.79611057E-01
 0.47376154E+00  0.37075390E+00  0.45775000E+00  0.86996104E-01
 0.47517576E+00  0.36452885E+00  0.45904000E+00  0.94511151E-01
 0.47658997E+00  0.35815380E+00  0.46031000E+00  0.10215620E+00
 0.47800418E+00  0.35162876E+00  0.46156000E+00  0.10993124E+00
 0.47941840E+00  0.34495371E+00  0.46279000E+00  0.11783629E+00
